ID,Age,Gender,Education_Status,Employment_Status,Working_Week (Yearly),Industry_Status,Occupation_Status,Race,Hispanic_Origin,Martial_Status,Household_Status,Household_Summary,Citizenship,Birth_Country,Birth_Country (Father),Birth_Country (Mother),Tax_Status,Gains,Losses,Dividends,Income_Status,Income
TRAIN_07291,32,0,6,20,47,36,53,66,71,81,119,119,127,218,218,218,263,0,0,0,268,0
TRAIN_07292,28,1,17,20,52,30,54,67,71,262,119,119,127,218,218,218,264,0,0,0,268,0
TRAIN_07293,47,0,6,19,52,29,52,66,71,81,119,119,127,218,218,218,263,0,0,0,268,1700
TRAIN_07294,43,1,4,19,52,28,51,66,71,81,121,121,128,267,267,267,263,0,0,0,268,600
TRAIN_07295,38,0,16,23,52,39,60,66,71,81,119,119,127,218,218,218,263,99999,0,341,269,0
TRAIN_07296,28,1,4,19,50,39,51,66,71,81,121,121,127,218,218,218,263,0,0,0,267,750
TRAIN_07297,36,1,4,19,51,40,59,66,71,262,89,119,128,267,267,267,262,0,0,0,268,0
TRAIN_07298,4,1,10,20,0,31,267,67,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_07299,34,0,4,19,52,34,57,66,71,81,119,119,127,218,218,218,263,0,0,0,268,0
TRAIN_07300,4,1,10,20,0,31,267,66,76,262,100,122,127,218,218,218,261,0,0,0,268,0
TRAIN_07301,38,0,9,20,52,35,62,66,71,82,89,119,127,218,218,218,262,0,0,0,268,1274
TRAIN_07302,17,0,7,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,267,0
TRAIN_07303,18,0,11,20,12,30,51,66,71,262,90,120,127,218,218,218,262,0,0,250,268,525
TRAIN_07304,26,0,6,19,52,28,51,67,71,262,96,124,127,218,218,218,262,0,0,0,268,1100
TRAIN_07305,11,0,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_07306,39,0,9,20,52,48,57,66,71,81,119,119,127,218,218,218,263,0,0,60,267,0
TRAIN_07307,49,1,2,19,0,36,51,66,71,81,121,121,127,218,218,218,263,0,0,0,267,0
TRAIN_07308,23,0,9,20,52,39,51,66,71,81,119,119,127,218,218,218,263,0,0,0,268,425
TRAIN_07309,28,0,11,19,52,30,51,66,71,81,121,121,127,218,218,218,263,0,0,0,268,750
TRAIN_07310,32,1,4,19,20,32,57,66,71,262,96,124,127,218,218,218,262,0,0,0,268,600
TRAIN_07311,8,0,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_07312,39,0,9,19,52,30,51,66,71,262,89,119,130,253,253,253,262,0,0,0,267,675
TRAIN_07313,48,0,6,20,0,31,267,66,71,262,90,120,127,218,218,218,261,0,0,0,268,0
TRAIN_07314,34,1,12,19,52,33,60,66,73,81,121,121,127,218,218,218,263,0,0,0,268,0
TRAIN_07315,25,1,12,19,52,40,54,66,73,262,96,124,127,218,218,221,262,0,0,0,268,850
TRAIN_07316,38,1,3,20,52,35,57,66,71,83,119,119,127,218,218,218,264,6497,0,0,268,1383
TRAIN_07317,37,1,4,19,52,30,51,66,71,81,121,121,127,218,218,218,263,0,0,0,267,700
TRAIN_07318,11,1,10,20,0,31,267,66,73,262,93,123,127,218,221,221,261,0,0,0,268,0
TRAIN_07319,51,0,6,19,52,40,54,66,71,81,119,119,127,218,218,218,263,0,0,150,268,0
TRAIN_07320,25,1,6,20,35,31,267,66,71,262,90,120,127,218,218,244,262,0,0,15,268,0
TRAIN_07321,30,0,9,20,52,32,57,66,71,81,119,119,127,218,218,218,263,0,0,0,268,0
TRAIN_07322,26,1,12,19,52,30,54,66,71,262,119,119,127,218,218,218,264,0,0,0,268,600
TRAIN_07323,52,0,4,19,52,29,57,66,71,81,119,119,127,218,218,218,263,3103,0,0,267,1506
TRAIN_07324,11,0,10,20,0,31,267,66,71,262,93,123,127,218,218,255,261,0,0,0,268,0
TRAIN_07325,45,1,9,19,50,30,54,66,71,81,121,121,127,218,218,218,263,0,0,0,267,0
TRAIN_07326,19,0,9,19,26,42,51,66,71,262,90,120,127,218,218,240,262,0,0,0,267,0
TRAIN_07327,13,0,10,20,0,31,267,66,76,262,93,123,127,218,221,221,261,0,0,0,268,0
TRAIN_07328,44,1,9,19,25,36,60,66,71,87,121,121,127,218,218,218,263,0,0,0,268,1500
TRAIN_07329,48,0,5,19,52,41,59,66,71,81,121,121,127,218,218,218,263,0,0,53,267,0
TRAIN_07330,48,0,3,19,20,34,56,66,71,83,89,119,127,218,218,218,262,0,0,0,268,625
TRAIN_07331,30,1,6,19,52,30,60,66,71,81,121,121,127,218,259,218,263,0,0,0,268,0
TRAIN_07332,19,0,13,26,6,30,54,67,71,262,90,120,127,218,218,218,262,0,0,0,267,0
TRAIN_07333,17,1,11,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_07334,28,1,9,20,48,30,52,66,71,83,119,119,127,218,218,218,264,0,0,0,267,775
TRAIN_07335,18,0,13,21,16,31,267,66,71,262,90,120,127,218,218,218,261,0,0,0,267,0
TRAIN_07336,39,1,9,19,16,30,51,66,71,262,89,119,127,218,218,218,262,0,0,0,268,600
TRAIN_07337,23,0,9,20,52,36,52,69,71,81,119,119,128,234,238,234,263,0,0,0,268,0
TRAIN_07338,49,1,9,19,52,43,59,66,76,81,121,121,127,218,218,218,263,0,0,0,267,1150
TRAIN_07339,3,1,10,20,0,31,267,66,76,262,100,122,127,218,221,221,261,0,0,0,267,0
TRAIN_07340,1,0,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,267,0
TRAIN_07341,36,1,9,20,42,36,52,68,71,81,121,121,127,218,218,218,263,0,0,20,267,770
TRAIN_07342,41,0,5,19,52,41,60,66,71,81,119,119,127,218,218,218,263,0,0,0,267,0
TRAIN_07343,27,0,4,19,52,34,61,66,71,81,119,119,127,218,218,218,263,0,1887,0,268,700
TRAIN_07344,34,1,11,20,44,39,51,66,71,81,121,121,127,218,218,218,263,0,0,0,267,670
TRAIN_07345,25,0,4,19,52,30,51,66,71,262,89,119,127,218,218,218,262,0,0,0,268,213
TRAIN_07346,48,1,4,20,52,39,51,66,71,81,121,121,127,218,218,218,263,0,0,0,268,717
TRAIN_07347,27,1,6,19,52,27,60,70,74,262,102,122,127,218,255,255,262,0,0,0,268,0
TRAIN_07348,9,1,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_07349,27,0,4,19,52,34,57,66,73,262,89,119,127,218,218,218,262,0,0,0,268,1150
TRAIN_07350,24,1,9,19,52,28,51,66,71,262,90,120,127,218,218,218,262,0,0,0,267,600
TRAIN_07351,17,1,17,20,16,39,52,66,71,262,110,123,127,218,218,218,264,0,0,0,268,425
TRAIN_07352,24,0,4,20,30,43,58,66,71,81,119,119,127,218,218,218,263,0,0,0,268,500
TRAIN_07353,17,0,11,20,6,27,64,66,71,262,93,123,127,218,218,218,262,0,0,0,268,0
TRAIN_07354,37,0,6,19,52,30,51,70,71,81,119,119,130,232,232,232,263,0,0,300,269,700
TRAIN_07355,25,1,4,19,0,30,54,66,71,81,121,121,127,218,218,218,263,0,0,0,268,600
TRAIN_07356,14,1,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_07357,34,1,6,20,52,33,60,66,71,81,121,121,127,218,218,218,263,0,0,0,268,1600
TRAIN_07358,10,1,10,20,0,31,267,68,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_07359,41,1,3,19,52,39,51,66,71,81,121,121,127,218,218,218,263,0,0,0,267,1150
TRAIN_07360,20,1,4,23,52,42,52,66,71,262,96,124,127,218,218,218,262,0,0,0,268,400
TRAIN_07361,18,1,9,20,0,30,51,66,71,262,90,120,127,218,218,218,261,0,0,0,268,500
TRAIN_07362,32,0,17,20,52,43,57,66,73,81,92,122,128,221,221,221,263,0,0,0,267,0
TRAIN_07363,26,0,6,19,14,61,53,66,71,262,90,120,127,218,218,218,262,0,0,0,268,2000
TRAIN_07364,68,0,7,19,52,43,61,67,71,81,119,119,127,218,218,218,266,0,0,0,267,0
TRAIN_07365,60,0,9,20,52,40,54,66,71,81,119,119,127,218,218,218,263,7298,0,4,268,0
TRAIN_07366,29,0,4,20,52,35,53,66,71,81,119,119,127,218,218,218,263,0,0,0,268,1900
TRAIN_07367,25,0,9,19,52,30,59,69,71,262,90,120,130,226,226,226,262,0,0,0,268,1105
TRAIN_07368,28,0,11,19,39,43,62,66,71,81,121,121,127,218,218,218,263,0,0,0,268,1200
TRAIN_07369,28,0,6,19,52,48,60,66,71,262,89,119,127,218,218,218,262,0,0,5,268,0
TRAIN_07370,35,1,4,24,26,37,60,66,71,81,121,121,127,218,218,218,263,0,0,0,268,425
TRAIN_07371,45,1,9,19,52,35,59,66,71,81,121,121,127,218,218,218,263,0,0,2250,267,2321
TRAIN_07372,38,1,2,19,52,30,54,66,77,81,92,122,130,235,235,235,263,0,0,0,268,800
TRAIN_07373,1,0,10,20,0,31,267,66,72,262,93,123,127,218,219,218,261,0,0,0,268,0
TRAIN_07374,45,1,4,20,52,40,59,66,71,81,121,121,127,218,218,218,263,0,0,0,268,800
TRAIN_07375,29,1,5,19,52,30,54,69,71,262,103,120,128,226,226,226,264,0,0,0,267,588
TRAIN_07376,22,1,13,21,0,31,267,67,71,262,119,119,127,218,218,218,261,0,0,0,268,0
TRAIN_07377,26,0,4,20,52,32,61,66,71,262,90,120,127,218,218,218,262,0,0,0,268,700
TRAIN_07378,36,1,11,25,52,29,56,66,71,262,90,120,127,218,218,218,262,0,2001,0,268,625
TRAIN_07379,28,1,6,23,39,36,52,66,71,86,101,120,127,218,218,218,262,0,0,0,267,622
TRAIN_07380,28,1,4,20,20,30,54,66,71,83,119,119,127,218,218,218,264,0,0,0,268,0
TRAIN_07381,38,1,3,20,52,36,61,66,71,81,121,121,127,218,218,218,263,0,0,0,268,500
TRAIN_07382,57,1,4,20,0,31,267,66,71,81,119,119,127,218,218,218,263,0,0,1000,268,0
TRAIN_07383,8,1,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_07384,25,0,4,20,48,29,56,66,71,81,119,119,127,218,218,218,263,0,0,0,268,770
TRAIN_07385,0,1,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_07386,33,0,4,23,52,61,61,66,71,262,96,124,127,218,218,218,262,0,0,0,267,1488
TRAIN_07387,9,0,10,20,0,31,267,66,76,262,93,123,127,218,218,218,261,0,0,0,267,0
TRAIN_07388,13,0,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_07389,5,0,10,20,0,31,267,67,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_07390,42,0,4,20,52,61,61,66,76,84,119,119,127,218,221,218,264,0,0,0,267,1827
TRAIN_07391,43,0,9,20,52,29,57,66,71,81,119,119,127,218,218,218,263,0,0,0,269,1800
TRAIN_07392,22,1,9,20,52,30,60,66,71,81,121,121,127,218,218,218,263,0,0,0,268,575
TRAIN_07393,30,1,4,19,52,37,59,66,71,262,96,124,127,218,218,218,262,0,0,0,268,1242
TRAIN_07394,24,0,4,19,52,34,62,66,71,262,96,124,127,218,218,218,262,0,0,0,268,1100
TRAIN_07395,56,0,6,19,52,29,56,66,71,81,119,119,127,218,218,218,263,0,0,0,268,0
TRAIN_07396,47,0,4,19,52,43,58,67,71,86,96,124,130,245,245,245,262,0,0,209,267,1000
TRAIN_07397,44,0,4,19,52,40,60,66,71,81,119,119,127,218,228,218,263,0,0,0,268,945
TRAIN_07398,35,1,4,20,49,42,51,66,71,81,121,121,127,218,218,218,263,0,0,0,268,636
TRAIN_07399,57,0,9,21,0,31,267,66,71,83,89,119,127,218,218,218,262,0,0,0,267,0
TRAIN_07400,24,0,4,21,1,31,267,66,71,262,96,124,128,267,267,267,261,0,0,0,268,0
TRAIN_07401,30,1,7,21,0,31,267,66,71,262,119,119,127,218,218,218,261,0,0,0,268,0
TRAIN_07402,28,0,7,20,40,32,57,66,74,262,96,124,128,267,267,267,262,0,0,0,267,0
TRAIN_07403,18,1,13,19,26,30,54,68,71,262,90,120,127,218,218,218,262,0,0,0,268,0
TRAIN_07404,41,0,4,20,0,61,61,66,71,81,119,119,127,218,218,218,263,0,0,400,267,0
TRAIN_07405,35,0,9,19,52,30,57,66,71,81,119,119,127,218,218,218,263,0,0,0,268,1450
TRAIN_07406,50,0,9,20,52,61,52,66,71,262,89,119,127,218,218,218,262,0,0,0,268,1250
TRAIN_07407,56,1,4,19,36,30,51,66,71,81,121,121,127,218,218,218,263,0,0,0,267,500
TRAIN_07408,55,1,4,19,52,61,59,66,71,81,121,121,127,218,218,218,263,0,0,0,268,0
TRAIN_07409,37,1,12,20,52,33,52,66,71,81,121,121,127,218,218,240,263,0,0,0,267,925
TRAIN_07410,42,0,4,23,52,49,64,66,71,81,119,119,127,218,218,218,263,0,0,0,268,1000
TRAIN_07411,53,1,4,19,52,39,53,66,71,84,89,119,127,218,218,218,262,0,0,0,267,875
TRAIN_07412,47,1,9,20,20,39,52,66,71,81,121,121,127,218,218,218,263,0,0,0,268,1540
TRAIN_07413,45,1,5,20,52,34,52,66,71,83,119,119,127,218,218,218,264,0,0,20,268,2300
TRAIN_07414,20,0,9,20,2,43,62,66,71,262,90,120,127,218,218,218,261,0,0,0,268,0
TRAIN_07415,36,1,4,20,52,34,52,68,71,81,121,121,127,218,218,218,263,0,0,0,268,800
TRAIN_07416,22,1,13,26,27,39,51,66,71,262,119,119,127,218,218,218,264,0,0,0,267,765
TRAIN_07417,30,0,4,20,52,43,62,66,71,262,90,120,127,218,218,218,262,0,0,0,267,575
TRAIN_07418,47,1,9,20,52,36,52,66,71,83,89,119,127,218,218,218,262,0,0,0,268,0
TRAIN_07419,20,1,9,20,52,30,54,66,71,262,90,120,127,218,218,218,262,0,0,0,268,600
TRAIN_07420,27,0,6,20,52,34,57,66,71,81,119,119,127,218,218,218,263,0,0,0,269,640
TRAIN_07421,1,1,10,20,0,31,267,66,71,262,106,122,127,218,218,218,261,0,0,0,267,0
TRAIN_07422,27,0,4,20,52,30,57,67,71,262,90,120,127,218,218,218,262,0,0,0,267,500
TRAIN_07423,50,0,4,20,52,30,61,66,74,81,121,121,128,267,220,223,263,0,0,0,268,1875
TRAIN_07424,17,1,11,20,13,30,60,66,71,262,93,123,127,218,218,218,261,0,0,0,268,500
TRAIN_07425,16,0,2,19,0,30,62,66,71,262,93,123,127,218,218,218,261,0,0,0,268,425
TRAIN_07426,19,1,4,19,35,48,52,66,71,262,90,120,127,218,218,218,262,0,0,0,268,815
TRAIN_07427,53,0,16,23,52,35,60,66,71,81,119,119,127,218,218,218,263,0,0,600,269,2656
TRAIN_07428,39,1,5,19,48,32,59,66,71,81,119,119,127,218,218,218,263,5013,0,0,267,0
TRAIN_07429,25,0,12,19,52,30,54,66,71,262,89,119,127,218,218,218,262,0,0,0,268,1150
TRAIN_07430,21,0,4,19,52,34,56,66,71,262,90,120,127,218,258,218,262,0,0,0,268,1500
TRAIN_07431,38,1,4,20,0,31,267,67,71,262,96,124,127,218,254,218,261,0,0,0,267,0
TRAIN_07432,19,1,9,20,52,29,52,66,71,262,90,120,127,218,218,218,262,0,0,0,268,0
TRAIN_07433,33,0,4,19,52,29,56,66,71,81,119,119,127,218,218,218,263,0,0,0,267,1568
TRAIN_07434,14,0,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_07435,25,0,4,20,52,61,62,66,71,262,89,119,127,218,218,218,262,0,0,0,267,2000
TRAIN_07436,30,1,4,19,52,27,51,66,71,81,119,119,127,218,218,218,263,0,0,0,268,1272
TRAIN_07437,20,0,9,20,32,28,54,66,71,262,90,120,127,218,218,218,262,0,0,0,267,500
TRAIN_07438,23,1,4,20,52,29,56,66,71,82,119,119,127,218,218,218,264,0,0,0,268,760
TRAIN_07439,29,1,4,20,52,39,51,66,71,262,96,124,127,218,218,218,262,0,0,0,268,680
TRAIN_07440,54,0,2,19,52,34,56,66,71,81,119,119,127,218,218,218,263,0,0,0,268,0
TRAIN_07441,22,0,4,22,52,30,51,66,71,262,96,124,127,218,218,218,262,0,0,0,267,200
TRAIN_07442,21,0,4,19,52,34,52,66,71,81,119,119,127,218,218,218,263,0,0,0,268,1000
TRAIN_07443,87,1,14,20,0,31,267,66,73,84,98,122,128,221,221,221,262,0,0,0,268,0
TRAIN_07444,22,1,4,19,52,42,54,66,71,81,121,121,127,218,218,218,263,0,0,0,268,520
TRAIN_07445,33,0,4,20,52,32,57,66,71,262,89,119,127,218,218,218,262,0,0,0,268,1000
TRAIN_07446,28,0,4,20,52,43,62,66,71,262,90,120,127,218,218,218,262,0,0,0,268,500
TRAIN_07447,4,1,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_07448,29,0,9,20,40,32,62,66,71,262,89,119,127,218,218,224,262,0,0,0,267,600
TRAIN_07449,25,0,9,19,44,30,54,66,71,81,95,120,127,218,218,218,263,0,0,0,268,700
TRAIN_07450,40,1,3,20,52,32,52,66,71,81,121,121,127,218,218,218,263,0,0,0,268,0
TRAIN_07451,1,1,10,20,0,31,267,67,71,262,93,123,127,218,218,218,261,0,0,0,267,0
TRAIN_07452,6,1,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_07453,22,1,9,20,52,32,59,66,71,262,90,120,127,218,218,218,262,0,0,0,268,900
TRAIN_07454,70,0,4,21,0,31,267,66,71,81,121,121,127,218,228,218,266,0,0,0,268,0
TRAIN_07455,38,0,6,20,52,34,56,66,71,81,119,119,128,232,232,232,263,0,0,0,268,700
TRAIN_07456,33,0,4,20,52,34,61,66,71,81,119,119,127,218,218,218,263,0,0,0,268,1212
TRAIN_07457,36,1,4,19,39,30,51,66,71,81,121,121,127,218,218,218,263,0,0,0,268,232
TRAIN_07458,33,1,12,23,52,33,60,66,71,83,119,119,127,218,218,218,264,0,0,0,268,1701
TRAIN_07459,15,0,7,20,0,31,267,67,71,262,106,122,127,218,218,218,261,0,0,0,268,0
TRAIN_07460,14,1,10,20,0,31,267,67,71,262,93,123,127,218,218,218,261,0,0,0,267,0
TRAIN_07461,22,1,9,20,28,41,52,66,71,262,89,119,127,218,218,218,262,0,0,75,268,625
TRAIN_07462,29,1,7,19,52,32,57,66,71,83,119,119,127,218,218,218,264,0,0,0,268,1000
TRAIN_07463,33,0,9,20,52,32,59,66,71,81,119,119,127,218,218,218,263,0,0,0,268,0
TRAIN_07464,9,0,10,20,0,31,267,66,76,262,93,123,127,218,218,218,261,0,0,0,267,0
TRAIN_07465,65,1,4,20,0,31,267,66,71,81,121,121,127,218,218,218,261,0,0,0,267,0
TRAIN_07466,37,1,9,19,52,48,57,66,71,83,119,119,127,218,218,218,264,0,0,0,267,2400
TRAIN_07467,34,0,13,19,52,32,62,68,71,84,101,120,127,218,218,218,262,0,0,0,268,500
TRAIN_07468,24,0,17,19,47,61,61,66,71,262,89,119,128,267,267,267,262,0,0,0,268,800
TRAIN_07469,55,1,4,20,52,30,54,66,71,81,121,121,127,218,218,218,263,0,0,0,268,500
TRAIN_07470,53,0,4,19,52,36,61,70,71,81,119,119,130,245,245,245,263,0,0,0,267,790
TRAIN_07471,68,1,4,19,52,61,52,66,71,81,119,119,127,218,218,218,266,0,0,0,268,490
TRAIN_07472,30,0,4,19,52,34,57,66,71,81,119,119,127,218,218,218,263,0,0,0,268,1050
TRAIN_07473,16,0,7,20,0,31,267,66,74,262,93,123,127,218,237,237,261,0,0,0,268,0
TRAIN_07474,49,1,9,20,52,27,60,67,71,81,121,121,127,218,218,218,263,0,0,0,268,1200
TRAIN_07475,52,1,6,23,52,30,54,66,71,81,121,121,127,218,218,218,263,0,0,0,268,793
TRAIN_07476,32,1,6,19,52,28,54,66,71,262,89,119,127,218,218,218,262,0,0,0,267,0
TRAIN_07477,31,1,12,21,0,31,267,66,71,81,121,121,127,218,218,218,263,0,0,0,267,0
TRAIN_07478,25,1,6,19,0,40,52,66,71,81,121,121,127,218,218,218,263,0,0,0,267,1300
TRAIN_07479,32,0,6,20,52,41,59,66,71,81,119,119,127,218,218,218,263,7298,0,1000,269,0
TRAIN_07480,24,0,9,19,44,30,54,70,76,262,89,119,127,218,218,218,262,0,0,0,268,0
TRAIN_07481,36,0,4,25,45,32,57,66,71,81,119,119,127,218,218,218,263,0,0,400,268,2200
TRAIN_07482,45,1,12,20,52,41,59,66,71,81,121,121,127,218,218,218,263,0,0,0,268,0
TRAIN_07483,18,1,4,19,52,37,53,66,71,262,90,120,127,218,218,218,261,0,0,0,267,600
TRAIN_07484,64,0,5,20,52,41,59,66,71,81,119,119,127,218,218,218,263,0,0,0,267,0
TRAIN_07485,29,1,9,20,40,37,52,66,71,83,99,124,127,218,218,218,264,0,0,0,268,1000
TRAIN_07486,54,1,9,20,40,28,54,66,71,262,89,119,127,218,218,218,262,0,0,0,268,700
TRAIN_07487,37,0,4,20,52,34,56,66,71,81,119,119,127,218,218,218,263,3464,0,0,268,1140
TRAIN_07488,56,0,12,19,52,61,61,66,71,84,89,119,127,218,249,249,262,10520,0,7000,269,2300
TRAIN_07489,58,0,4,19,46,34,61,66,71,81,119,119,127,218,218,218,263,0,0,0,268,1700
TRAIN_07490,22,1,9,20,50,33,52,66,71,262,96,124,127,218,218,218,262,0,0,0,267,650
TRAIN_07491,32,1,9,20,0,27,52,67,71,82,119,119,127,218,218,218,261,0,0,0,267,450
TRAIN_07492,29,1,6,19,52,33,60,66,71,262,96,124,127,218,218,218,262,0,0,0,268,0
TRAIN_07493,38,0,5,19,52,33,59,67,71,81,119,119,127,218,218,218,263,0,1887,0,269,4000
TRAIN_07494,37,1,4,20,39,42,52,66,71,81,121,121,127,218,218,218,263,0,0,584,268,900
TRAIN_07495,11,0,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_07496,30,1,15,19,52,41,60,66,71,81,119,119,127,218,218,218,263,15024,0,0,269,0
TRAIN_07497,1,1,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_07498,23,1,6,19,51,36,60,66,71,81,121,121,127,218,218,218,263,0,0,0,268,0
TRAIN_07499,19,0,4,20,0,61,62,67,71,262,90,120,127,218,218,218,261,0,0,0,267,0
TRAIN_07500,32,0,4,20,52,32,57,66,71,262,90,120,127,218,240,240,262,0,0,0,268,800
TRAIN_07501,7,0,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_07502,64,1,2,25,16,42,57,66,71,84,98,122,128,244,244,244,262,0,0,0,268,530
TRAIN_07503,10,0,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_07504,47,1,4,20,52,39,51,66,71,84,89,119,127,218,218,218,262,0,0,0,268,600
TRAIN_07505,24,0,4,19,52,40,59,66,71,262,90,120,127,218,218,218,262,0,0,0,268,850
TRAIN_07506,35,1,12,19,50,30,54,66,71,262,89,119,127,218,218,218,262,0,0,0,268,450
TRAIN_07507,22,0,9,20,4,28,51,66,71,262,90,120,127,218,218,218,261,0,0,0,268,486
TRAIN_07508,22,1,4,19,33,30,54,67,71,262,96,124,127,218,218,218,262,0,0,0,268,435
TRAIN_07509,20,1,9,19,52,43,52,66,71,262,90,120,127,218,221,218,262,0,0,0,267,800
TRAIN_07510,68,1,4,20,48,33,51,66,71,84,89,119,127,218,218,218,262,0,0,0,268,611
TRAIN_07511,46,0,9,20,52,40,54,66,71,81,119,119,127,218,218,218,263,0,1887,0,269,0
TRAIN_07512,43,1,4,20,52,35,59,66,76,83,119,119,127,218,218,218,262,0,0,0,267,1100
TRAIN_07513,29,1,13,19,52,29,56,66,71,81,119,119,127,218,218,218,263,0,0,0,268,0
TRAIN_07514,47,1,4,19,52,39,59,66,71,81,121,121,127,218,218,218,263,0,0,3,267,1100
TRAIN_07515,47,0,4,19,52,34,56,69,71,81,119,119,130,243,238,238,263,0,0,0,267,1000
TRAIN_07516,11,1,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,267,0
TRAIN_07517,30,1,4,20,52,34,52,66,71,262,103,120,127,218,218,218,264,0,0,0,268,925
TRAIN_07518,24,1,4,21,42,31,267,66,76,81,121,121,127,218,218,218,263,0,0,0,268,0
TRAIN_07519,37,0,9,20,52,32,57,66,71,81,119,119,127,218,218,218,263,0,0,0,269,2300
TRAIN_07520,39,0,4,19,52,29,53,66,71,81,119,119,127,218,218,218,263,7688,0,0,268,1300
TRAIN_07521,23,1,12,20,52,30,60,66,71,262,89,119,127,218,218,218,262,0,0,0,268,850
TRAIN_07522,83,1,11,20,0,31,267,66,71,84,89,119,127,218,218,218,261,0,0,0,268,0
TRAIN_07523,31,0,4,25,52,29,56,67,71,81,119,119,127,218,218,218,263,0,0,0,268,525
TRAIN_07524,53,0,15,20,52,40,59,66,71,83,89,119,127,218,218,218,262,0,0,0,269,0
TRAIN_07525,26,1,4,20,52,33,52,66,71,84,119,119,127,218,218,218,264,0,0,0,267,0
TRAIN_07526,61,0,8,20,52,34,56,66,71,81,119,119,127,218,218,218,263,0,0,100,267,1235
TRAIN_07527,38,0,4,19,46,43,51,66,71,81,119,119,127,218,218,218,263,0,0,0,268,1200
TRAIN_07528,40,1,4,20,52,30,54,66,71,81,121,121,127,218,218,218,263,0,0,0,268,0
TRAIN_07529,28,1,9,20,52,30,54,66,71,81,119,119,127,218,218,218,263,4064,0,0,268,800
TRAIN_07530,17,0,13,19,10,43,62,66,71,262,93,123,127,218,218,218,262,594,0,618,268,435
TRAIN_07531,36,0,9,19,52,47,60,66,71,81,119,119,127,218,218,218,263,0,0,22,268,1150
TRAIN_07532,22,1,9,21,0,31,267,66,74,81,121,121,128,242,242,242,263,0,0,0,268,0
TRAIN_07533,5,0,10,20,0,31,267,66,76,262,93,123,128,221,221,221,261,0,0,0,268,0
TRAIN_07534,19,1,13,19,0,30,54,66,71,262,90,120,127,218,218,218,261,0,0,0,268,525
TRAIN_07535,23,1,9,20,52,35,52,66,76,81,92,122,127,218,218,221,263,0,0,0,268,1050
TRAIN_07536,35,1,4,20,52,43,52,66,71,262,90,120,127,218,218,218,262,0,0,0,268,0
TRAIN_07537,22,0,9,20,26,30,61,67,71,262,90,120,127,218,218,218,262,0,0,0,267,475
TRAIN_07538,27,1,9,19,52,33,53,66,71,83,119,119,127,218,218,218,264,0,0,0,268,805
TRAIN_07539,45,1,4,20,0,31,267,66,71,81,121,121,127,218,218,218,263,0,0,0,267,0
TRAIN_07540,5,0,10,20,0,31,267,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_07541,34,0,4,20,26,32,53,66,71,262,89,119,127,218,218,218,262,0,0,0,268,1000
TRAIN_07542,61,1,4,20,52,42,52,66,71,81,119,119,127,218,218,218,265,2414,0,0,267,0
TRAIN_07543,43,1,13,21,16,31,267,66,71,81,121,121,127,218,218,218,263,0,0,0,268,0
TRAIN_07544,16,0,7,21,0,31,267,66,76,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_07545,36,1,4,20,52,43,54,66,71,81,119,119,127,218,218,218,263,7298,0,3500,267,500
TRAIN_07546,31,1,9,19,16,35,54,66,71,81,121,121,127,218,218,218,263,0,0,0,268,650
TRAIN_07547,16,0,11,20,4,28,54,66,71,262,93,123,127,218,218,218,261,0,0,0,268,0
TRAIN_07548,46,1,4,19,52,33,53,66,71,81,121,121,127,218,218,218,263,0,0,0,268,0
TRAIN_07549,82,1,9,20,0,31,267,66,71,84,89,119,127,218,240,218,262,0,0,0,268,0
